n	expression
4447	(((0x12-(0x34*0x56))+0x7)*(0x8-0x9))
4448	(((0x1+(((0x2*0x34)+0x5)*0x6))*0x7)-0x89)
4449	(((((0x1+0x2)-0x34)+0x56)*0x78)+0x9)
4450	(0x1234+(((0x5*0x6)*0x7)*(0x8-0x9)))
4451	(((0x1234-((0x5*0x6)*0x7))-0x8)+0x9)
4452	((0x123+((0x4+(0x5*0x67))*0x8))+0x9)
4453	((0x12*((0x34*0x5)-0x6))-(0x7*(0x8+0x9)))
4454	((((0x1-0x23)*0x4)+0x5)*(0x67-0x89))
4455	((0x1234-0x56)-(0x7*(0x8+0x9)))
4456	((((0x1*0x2)+0x3)*(0x45+(0x67*0x8)))-0x9)
4457	((((0x1+0x23)+0x4)*(0x5+0x67))+0x89)
4458	(((0x1+0x2)*(0x345+0x6))+0x789)
4459	(((0x1+0x2)+((0x34-0x5)*(0x67-0x8)))-0x9)
4460	((0x123+0x4)+(0x5*((0x67*0x8)+0x9)))
4461	(((0x12*((0x34*0x5)-0x6))-0x78)+0x9)
4462	((((0x123+(0x4*0x56))*0x7)+0x8)+0x9)
4463	(((0x1234-0x56)-0x78)+0x9)
4464	((0x1*0x234)-((0x5*0x6)*(0x7-0x89)))
4465	((0x1+0x234)-((0x5*0x6)*(0x7-0x89)))
4466	((((0x12+(0x34*0x56))-0x7)-0x8)-0x9)
4467	((((0x1*0x234)*0x5)+0x678)-0x9)
4468	(((0x1+(0x234*0x5))+0x678)-0x9)
4469	(((((0x1+0x2)+(0x34*0x56))-0x7)-0x8)+0x9)
4470	((((0x1*0x2)+0x3)*0x456)-(0x78*0x9))
4471	(0x123+(0x4*(0x56+(0x7*0x89))))
4472	((((0x1+0x234)*0x5)+0x678)-0x9)
4473	(0x1-((0x2*0x34)*((0x56-0x78)-0x9)))
4474	((0x12+((0x34-0x5)*(0x67-0x8)))-0x9)
4475	(((0x12+(0x3*0x4))-0x5)*((0x6*0x7)+0x89))
4476	(((0x1234-0x5)-(0x6*0x7))-0x89)
4477	(((0x12+((0x3+0x4)*0x56))*0x7)+0x89)
4478	((((0x1*0x234)+0x56)*0x7)-(0x8*0x9))
4479	((0x1+((0x234+0x56)*0x7))-(0x8*0x9))
4480	(((0x1234-0x5)-0x67)-(0x8*0x9))
4481	((0x12+(0x34*0x56))+((0x7-0x8)*0x9))
4482	(0x12*(((0x34+0x56)+0x78)-0x9))
4483	((0x12+(0x34*0x56))+(0x7*(0x8-0x9)))
4484	((((0x12+(0x34*0x56))-0x7)-0x8)+0x9)
4485	((((0x1*0x234)*0x5)+0x678)+0x9)
4486	(((0x1+(0x234*0x5))+0x678)+0x9)
4487	((((0x123*0x4)-(0x56*0x7))*0x8)-0x9)
4488	(((0x1*0x2)*(0x3-0x45))*(0x67-0x89))
4489	(0x1+((0x2*(0x3-0x45))*(0x67-0x89)))
4490	(0x1234+(0x5*(0x67-0x89)))
4491	((((0x1*0x23)+(0x4*0x56))+0x78)*0x9)
4492	((0x12+((0x34-0x5)*(0x67-0x8)))+0x9)
4493	(((0x12*((0x34*0x5)-0x6))-0x7)-(0x8*0x9))
4494	((((0x1*0x234)+0x5)*0x6)+(0x78*0x9))
4495	(((0x1234-0x56)-0x7)-(0x8*0x9))
4496	((((0x12+(0x34*0x56))+0x7)+0x8)-0x9)
4497	(((((0x1-0x2)+0x34)*0x56)+0x78)-0x9)
4498	(((((0x1+0x23)+0x4)+0x5)*0x67)-0x89)
4499	((0x1-(((0x2-0x34)+0x5)*0x67))-0x89)
4500	(((0x1234-(0x5*0x6))+0x7)-0x89)
4501	(((0x1234-(0x5*0x6))-0x78)-0x9)
4502	((((((0x1*0x2)+0x3)*0x45)*(0x6+0x7))+0x8)+0x9)
4503	(((((0x1-0x23)-0x4)+(0x56*0x7))*0x8)-0x9)
4504	((0x1234-((0x5+0x6)*(0x7+0x8)))+0x9)
4505	((((0x1234-0x5)-0x6)-0x7)-0x89)
4506	((((0x12*0x34)-0x5)*0x6)-(0x78*0x9))
4507	((0x1234-(((0x5+0x6)+0x7)*0x8))-0x9)
4508	((0x1-0x2)+((0x345-((0x6*0x7)*0x8))*0x9))
4509	((((0x123+0x4)+0x56)+0x78)*0x9)
4510	(0x1234+(0x5*((0x6*0x7)-(0x8*0x9))))
4511	((0x1234-((0x5+0x6)*0x7))-(0x8*0x9))
4512	(((0x1+((0x23+0x45)*0x6))*0x7)+0x89)
4513	((((0x12*0x3)-0x4)*(0x56+0x7))-0x89)
4514	(((((0x1*0x2)+0x34)*0x56)+0x7)-0x89)
4515	((((0x1234+0x5)-0x6)-0x7)-0x89)
4516	((0x1234+((0x5-0x6)*0x7))-0x89)
4517	((((0x1234-0x5)+0x6)-0x7)-0x89)
4518	((0x1234+(0x5*(0x6-0x7)))-0x89)
4519	((((0x1234-0x5)-0x6)+0x7)-0x89)
4520	((((0x1234-0x5)-0x6)-0x78)-0x9)
4521	(((((0x1*0x2)-0x3)-0x45)+0x67)*0x89)
4522	((0x12-0x34)*(((0x5+0x6)-0x7)-0x89))
4523	((0x1234-(0x5*(0x6+0x7)))-(0x8*0x9))
4524	(((0x1234+0x5)-0x6)-((0x7+0x8)*0x9))
4525	((0x12*(((0x34*0x5)+0x6)-0x7))-0x89)
4526	(((0x1234-0x5)+0x6)-((0x7+0x8)*0x9))
4527	((((0x1234+0x5)+0x6)-0x7)-0x89)
4528	((0x1234+0x5)+((0x6-0x7)*0x89))
4529	((((0x1234+0x5)-0x6)+0x7)-0x89)
4530	((((0x1234+0x5)-0x6)-0x78)-0x9)
4531	((((0x1234-0x5)+0x6)+0x7)-0x89)
4532	((((0x1234-0x5)+0x6)-0x78)-0x9)
4533	(((((0x1*0x2)+0x34)*0x56)-0x78)+0x9)
4534	(((0x1+((0x2+0x34)*0x56))-0x78)+0x9)
4535	((((0x1234-0x5)-0x67)-0x8)-0x9)
4536	(((((0x1*0x23)+0x45)*0x6)-0x78)*0x9)
4537	(((0x12+(0x34*0x56))+(0x7*0x8))-0x9)
4538	((((0x1234-0x5)-0x6)-0x78)+0x9)
4539	(((((0x12*0x3)*0x4)+0x56)*(0x7+0x8))+0x9)
4540	(((((0x1+0x234)+0x56)*0x7)-0x8)-0x9)
4541	((((0x1234+0x5)+0x6)+0x7)-0x89)
4542	((((0x1234+0x5)+0x6)-0x78)-0x9)
4543	(((0x123+0x45)*(0x6+0x7))-0x89)
4544	(((((0x12*0x34)*0x5)-0x6)+0x7)-0x89)
4545	((((0x1234+0x5)-0x67)-0x8)-0x9)
4546	(((0x1234+(0x5*0x6))-0x7)-0x89)
4547	(((((0x1+0x23)+0x45)*0x6)*0x7)+0x89)
4548	((((0x1234+0x5)-0x6)-0x78)+0x9)
4549	((0x1234+((0x5-0x6)*0x78))+0x9)
4550	((((0x1234-0x5)+0x6)-0x78)+0x9)
4551	((((0x1234-0x5)-0x67)+0x8)-0x9)
4552	((0x1234-0x5)+(0x67*(0x8-0x9)))
4553	((((0x1234-0x5)-0x67)-0x8)+0x9)
4554	(((0x1*0x23)*(0x45+0x6))+0x789)
4555	((0x1+(0x23*(0x45+0x6)))+0x789)
4556	(((((0x1+0x234)+0x56)*0x7)+0x8)-0x9)
4557	(((((0x12*0x34)*0x5)+0x6)-0x78)-0x9)
4558	(((((0x1+0x234)+0x56)*0x7)-0x8)+0x9)
4559	((((0x12*0x3)*0x45)+(0x67*0x8))+0x9)
4560	((((0x1234+0x5)+0x6)-0x78)+0x9)
4561	((((0x1234+0x5)-0x67)+0x8)-0x9)
4562	((0x1234+0x5)+(0x67*(0x8-0x9)))
4563	((((0x1234+0x5)-0x67)-0x8)+0x9)
4564	((((0x1234-0x56)+0x7)-0x8)-0x9)
4565	((0x1234+(0x56*(0x7-0x8)))-0x9)
4566	((((0x1234-0x56)-0x7)+0x8)-0x9)
4567	((0x1234-0x56)+(0x7*(0x8-0x9)))
4568	((((0x1234-0x56)-0x7)-0x8)+0x9)
4569	((((0x1234-0x5)-0x67)+0x8)+0x9)
4570	(((0x1234+0x5)+(0x6*0x7))-0x89)
4571	(((0x1*0x234)*0x5)+(0x67*(0x8+0x9)))
4572	((0x1+(0x234*0x5))+(0x67*(0x8+0x9)))
4573	(((((0x123-0x4)-0x5)-0x6)-0x7)*(0x8+0x9))
4574	(((((0x1+0x234)+0x56)*0x7)+0x8)+0x9)
4575	(((((0x12*0x34)*0x5)+0x6)-0x78)+0x9)
4576	(((((0x12*0x34)*0x5)-0x67)+0x8)-0x9)
4577	(((0x12*0x34)*0x5)+(0x67*(0x8-0x9)))
4578	(((((0x12*0x34)*0x5)-0x67)-0x8)+0x9)
4579	((((0x1234+0x5)-0x67)+0x8)+0x9)
4580	((((0x1234-0x56)+0x7)+0x8)-0x9)
4581	((0x1234-0x56)-(0x7*(0x8-0x9)))
4582	((((0x1234-0x56)+0x7)-0x8)+0x9)
4583	((0x1234+(0x56*(0x7-0x8)))+0x9)
4584	((((0x1234-0x56)-0x7)+0x8)+0x9)
4585	((((0x1*0x2)+(0x34*0x56))+0x78)-0x9)
4586	(((((0x1+0x2)+0x34)*0x56)-0x7)-0x89)
4587	((0x1234-((0x5*0x6)*0x7))+0x89)
4588	((0x1234+(0x5*(0x6+0x7)))-0x89)
4589	(((((0x12*(0x3+0x4))*0x5)+0x6)*0x7)+0x89)
4590	(0x12+(0x3*((0x4+0x567)+0x89)))
4591	((((0x1*0x2)+0x3)*0x456)-(0x7*0x89))
4592	((((0x1234+0x5)+0x6)-0x7)-(0x8*0x9))
4593	((0x1234+0x5)+(((0x6-0x7)*0x8)*0x9))
4594	(((((0x12*0x34)*0x5)-0x67)+0x8)+0x9)
4595	((((0x1*0x23)-0x4)*0x56)+0x789)
4596	((0x1+((0x23-0x4)*0x56))+0x789)
4597	((0x1-(0x234*0x5))+((0x67*0x8)*0x9))
4598	((((0x1234-0x56)+0x7)+0x8)+0x9)
4599	((0x1+0x2)*(((0x3-0x45)*0x6)+0x789))
4600	((0x1234+((0x5+0x6)*0x7))-0x89)
4601	(((0x12+(0x34*0x56))+0x78)-0x9)
4602	(((0x1234+0x56)-0x7)-0x89)
4603	((((0x1*0x2)+(0x34*0x56))+0x78)+0x9)
4604	((((0x1*0x2)+(0x34*0x56))-0x7)+0x89)
4605	((((0x1+0x2)+(0x34*0x56))-0x7)+0x89)
4606	((((0x1-0x2)+0x34)*(0x56+0x7))-0x89)
4607	((0x1+0x234)+(0x56*((0x7*0x8)-0x9)))
4608	(((((0x12-0x34)-0x5)+0x67)*0x8)*0x9)
4609	((0x12+(0x34*0x56))+(0x7*(0x8+0x9)))
4610	((0x1234-0x5)-(((0x6+0x7)-0x8)*0x9))
4611	((0x1234+0x56)-((0x7+0x8)*0x9))
4612	((((0x1234+0x5)-0x6)-(0x7*0x8))+0x9)
4613	((0x1234+(((0x5-0x6)*0x7)*0x8))+0x9)
4614	((((0x1234-0x5)+0x6)-(0x7*0x8))+0x9)
4615	((((0x1-0x2)+(0x34*0x56))+0x7)+0x89)
4616	(((0x1234+0x56)+0x7)-0x89)
4617	(((0x1234+0x56)-0x78)-0x9)
4618	((((0x1*0x2)+(0x34*0x56))+0x7)+0x89)
4619	(((0x12+(0x34*0x56))+0x78)+0x9)
4620	(((0x12+(0x34*0x56))-0x7)+0x89)
4621	(((0x1234-0x5)+0x67)-0x89)
4622	((((0x1*0x234)+0x56)*0x7)+(0x8*0x9))
4623	((0x1+((0x234+0x56)*0x7))+(0x8*0x9))
4624	(((0x1234-0x5)-0x67)+(0x8*0x9))
4625	(((((0x1234-0x5)-0x6)-0x7)-0x8)-0x9)
4626	(((0x12+0x345)*0x6)-((0x7*0x8)*0x9))
4627	((0x1234+0x56)-(0x7*(0x8+0x9)))
4628	(((0x1+0x2)+((0x3-((0x4-0x56)*0x7))*0x8))+0x9)
4629	(((0x1+0x23)*(0x45+0x6))+0x789)
4630	((((0x1234-0x5)-(0x6*0x7))+0x8)+0x9)
4631	(((0x1234+0x5)+0x67)-0x89)
4632	((((0x1*0x23)+0x4)*((0x5-0x6)+0x78))-0x9)
4633	((((0x1-0x23)*0x4)*(0x56-0x78))+0x9)
4634	(((0x12+(0x34*0x56))+0x7)+0x89)
4635	(((0x1234+0x56)-0x78)+0x9)
4636	((((0x1234-(0x5*0x6))+0x7)+0x8)-0x9)
4637	(((((0x1234-0x5)+0x6)-0x7)-0x8)-0x9)
4638	((((0x1234-(0x5*0x6))+0x7)-0x8)+0x9)
4639	(((0x1234-0x56)+(0x7*0x8))+0x9)
4640	((((0x1234+0x5)-(0x6*0x7))+0x8)+0x9)
4641	(((((0x1234-0x5)-0x6)-0x7)+0x8)-0x9)
4642	(((0x1234-0x5)-0x6)+(0x7*(0x8-0x9)))
4643	(((((0x1234-0x5)-0x6)-0x7)-0x8)+0x9)
4644	((((0x1*0x2)-0x34)+0x56)*(0x78+0x9))
4645	(0x1+(((0x2-0x34)+0x56)*(0x78+0x9)))
4646	((((0x12*0x34)*0x5)+0x67)-0x89)
4647	(((((0x1234+0x5)+0x6)-0x7)-0x8)-0x9)
4648	(((0x1234+0x5)+((0x6-0x7)*0x8))-0x9)
4649	(((((0x1234+0x5)-0x6)+0x7)-0x8)-0x9)
4650	(((0x1234+0x5)+(0x6*(0x7-0x8)))-0x9)
4651	(((((0x1234+0x5)-0x6)-0x7)+0x8)-0x9)
4652	(((0x1234+((0x5-0x6)*0x7))+0x8)-0x9)
4653	(((0x1234-0x56)+0x7)+(0x8*0x9))
4654	((((0x1234-(0x5*0x6))+0x7)+0x8)+0x9)
4655	(((((0x1234-0x5)+0x6)-0x7)-0x8)+0x9)
4656	(((0x1234+(0x5*(0x6-0x7)))-0x8)+0x9)
4657	(((((0x1234-0x5)-0x6)+0x7)-0x8)+0x9)
4658	(((((0x1*0x2)-0x3)*0x45)+0x67)*0x89)
4659	(((((0x1234-0x5)-0x6)-0x7)+0x8)+0x9)
4660	(((0x1-0x2)+0x3)-((0x45-0x67)*0x89))
4661	(((((0x1234+0x5)+0x6)+0x7)-0x8)-0x9)
4662	((((0x12*0x3)+(0x4*0x56))+0x78)*0x9)
4663	(((((0x1234+0x5)+0x6)-0x7)+0x8)-0x9)
4664	(((0x1*0x2)*0x3)-((0x45-0x67)*0x89))
4665	(((((0x1234+0x5)+0x6)-0x7)-0x8)+0x9)
4666	((((0x1234+(0x5*0x6))-0x7)-0x8)-0x9)
4667	(((0x1234+0x56)-0x7)-(0x8*0x9))
4668	(((0x1234+0x5)+(0x6*(0x7-0x8)))+0x9)
4669	(((((0x1*0x23)+0x4)+0x5)*0x67)+0x89)
4670	(((0x1234+((0x5-0x6)*0x7))+0x8)+0x9)
4671	(((((0x1234-0x5)+0x6)-0x7)+0x8)+0x9)
4672	(((0x1234+(0x5*(0x6-0x7)))+0x8)+0x9)
4673	((0x12-0x3)-((0x45-0x67)*0x89))
4674	(((0x1+0x2)-(0x34*((0x5*0x6)-0x78)))-0x9)
4675	(((0x1*0x234)+((0x5*0x67)*0x8))-0x9)
4676	(((0x1+0x234)+((0x5*0x67)*0x8))-0x9)
4677	(((((0x1234+0x5)+0x6)+0x7)+0x8)-0x9)
4678	(((0x1234+0x5)+0x6)-(0x7*(0x8-0x9)))
4679	((0x12+0x3)-((0x45-0x67)*0x89))
4680	((((0x12*0x3)-0x4)-0x56)*(0x7-0x89))
4681	((((0x1+0x23)-0x4)*0x56)+0x789)
4682	((((0x1234+(0x5*0x6))-0x7)+0x8)-0x9)
4683	(((((0x1234+0x5)-0x6)+0x7)+0x8)+0x9)
4684	((((0x1234+(0x5*0x6))-0x7)-0x8)+0x9)
4685	(((0x1234-0x56)+0x78)-0x9)
4686	(((0x1234-0x5)+0x67)-(0x8*0x9))
4687	((((0x1*0x234)+0x56)*0x7)+0x89)
4688	((0x1+((0x234+0x56)*0x7))+0x89)
4689	(((0x1234-0x5)-0x67)+0x89)
4690	((((0x1234+0x5)+(0x6*0x7))-0x8)-0x9)
4691	((((0x12*0x3)*0x45)+0x6)+(0x7*0x89))
4692	(((0x1*0x23)-0x45)*((0x6-0x7)-0x89))
4693	((0x1*0x23)-((0x45-0x67)*0x89))
4694	((((0x1+0x234)+0x56)*0x7)+0x89)
4695	(((((0x1234+0x5)+0x6)+0x7)+0x8)+0x9)
4696	(((0x1234+0x5)+0x67)-(0x8*0x9))
4697	((((0x123+0x45)*(0x6+0x7))+0x8)+0x9)
4698	((((0x1234+(0x5*0x6))+0x7)-0x8)+0x9)
4699	(((0x1234+0x5)-0x67)+0x89)
4700	((((0x1234+(0x5*0x6))-0x7)+0x8)+0x9)
4701	(((0x1*0x2)+(0x34*(0x56+0x7)))-0x89)
4702	(((0x1+0x2)+(0x34*(0x56+0x7)))-0x89)
4703	(((0x1234-0x56)+0x78)+0x9)
4704	(((0x1234-0x56)-0x7)+0x89)
4705	(((((0x1*0x234)+(0x5*0x6))-0x7)*0x8)+0x9)
4706	((((0x1234+0x5)+(0x6*0x7))+0x8)-0x9)
4707	(((0x1+0x2)+((0x34-0x5)*0x67))-0x89)
4708	((((0x1234+0x5)+(0x6*0x7))-0x8)+0x9)
4709	((0x1234-0x56)+((0x7+0x8)*0x9))
4710	((0x1234+0x5)+(((0x6+0x7)-0x8)*0x9))
4711	((((0x12*0x34)*0x5)+0x67)-(0x8*0x9))
4712	((0x12*0x3)-((0x45-0x67)*0x89))
4713	(((0x12+0x3)*((0x4*0x56)-0x78))+0x9)
4714	((((0x12*0x34)*0x5)-0x67)+0x89)
4715	((0x1234-(((0x5-0x6)-0x7)*0x8))-0x9)
4716	((0x1+0x2)*((0x34+0x567)+0x89))
4717	(((0x1-0x23)*(0x4-0x56))+0x789)
4718	(((0x1234-0x56)+0x7)+0x89)
4719	((((0x12*0x3)+0x4)*(0x56-0x7))+0x89)
4720	((0x1234-((0x5+0x6)*0x7))+0x89)
4721	((((((0x1*0x23)*0x4)*0x5)-0x6)*0x7)-0x89)
4722	((((0x1234+0x56)-0x7)-0x8)-0x9)
4723	(0x1+(0x2*(((0x3+0x45)*0x6)+0x789)))
4724	((((0x1234+0x5)+(0x6*0x7))+0x8)+0x9)
4725	(((0x1-0x23)+0x45)*((0x6+0x78)+0x9))
4726	((((0x1234-0x5)+0x6)+(0x7*0x8))+0x9)
4727	((0x1234+(0x5*(0x6-0x7)))+(0x8*0x9))
4728	((((0x1234-0x5)-0x6)+0x7)+(0x8*0x9))
4729	((0x1*0x234)+(0x5*((0x67*0x8)+0x9)))
4730	((((0x12*0x3)*(0x4+0x56))+0x7)-0x89)
4731	((((0x1*0x2)*0x3)*0x456)-0x789)
4732	((0x1+((0x2*0x3)*0x456))-0x789)
4733	((0x1234+((0x5*0x6)*0x7))-0x89)
4734	((((0x123*0x4)*0x5)-0x6)-(0x78*0x9))
4735	(((0x1-(0x23*0x4))*(0x56-0x78))+0x9)
4736	((((0x1234+0x56)+0x7)-0x8)-0x9)
4737	((0x1234+0x56)+((0x7-0x8)*0x9))
4738	((((0x1234+0x56)-0x7)+0x8)-0x9)
4739	((0x1234+0x56)+(0x7*(0x8-0x9)))
4740	((((0x1234+0x56)-0x7)-0x8)+0x9)
4741	((((0x1234-0x5)+0x67)-0x8)-0x9)
4742	(((0x1234+(0x5*(0x6+0x7)))+0x8)+0x9)
4743	((((0x1*0x234)*0x5)-0x6)+0x789)
4744	(((0x1+(0x234*0x5))-0x6)+0x789)
4745	(0x1234-((0x5*(0x6-0x7))*(0x8+0x9)))
4746	((((0x123*0x4)*0x5)+0x6)-(0x78*0x9))
4747	(((0x1+0x23)+0x4)+(((0x5*0x67)+0x8)*0x9))
4748	((((0x1+0x234)*0x5)-0x6)+0x789)
4749	((((0x12*0x3)*(0x4+0x56))-0x78)+0x9)
4750	(((0x1234-0x5)-(0x6*0x7))+0x89)
4751	((((0x1234+0x5)+0x67)-0x8)-0x9)
4752	((((0x1234+0x56)+0x7)+0x8)-0x9)
4753	((0x1234+0x56)-(0x7*(0x8-0x9)))
4754	((((0x1234+0x56)+0x7)-0x8)+0x9)
4755	((((0x1*0x234)*0x5)+0x6)+0x789)
4756	((((0x1234+0x56)-0x7)+0x8)+0x9)
4757	((((0x1234-0x5)+0x67)+0x8)-0x9)
4758	((0x1234-0x5)-(0x67*(0x8-0x9)))
4759	((((0x1234-0x5)+0x67)-0x8)+0x9)
4760	((((0x1+0x234)*0x5)+0x6)+0x789)
4761	(((0x1+0x2)*((0x3-0x45)+0x678))-0x9)
4762	(0x1234+(((0x5-0x6)+0x7)*(0x8+0x9)))
4763	((((0x1*0x2)-0x34)*(0x5-0x67))-0x89)
4764	(((0x1234+0x5)+(0x6*(0x7+0x8)))+0x9)
4765	((0x1234-(0x5*0x6))+((0x7+0x8)*0x9))
4766	(((((0x12*0x34)*0x5)+0x67)-0x8)-0x9)
4767	((((0x1234+0x5)+0x67)+0x8)-0x9)
4768	((0x1234+0x5)-(0x67*(0x8-0x9)))
4769	((((0x1234+0x5)+0x67)-0x8)+0x9)
4770	((((0x1*0x234)+0x56)-0x78)*0x9)
4771	((0x1234-((0x5-0x6)*0x78))-0x9)
4772	((((0x1234-0x5)+0x6)+0x78)-0x9)
4773	(0x12-(0x3*((0x4*0x56)-0x789)))
4774	(((0x1234-(0x5*0x6))+0x7)+0x89)
4775	((((0x1234-0x5)+0x67)+0x8)+0x9)
4776	((((0x1+0x2)+0x34)*((0x56-0x7)+0x8))-0x9)
4777	((0x12*(((0x34*0x5)+0x6)+0x7))-0x89)
4778	((((0x1234-0x5)-0x6)+0x78)+0x9)
4779	((((0x1+0x234)+0x56)-0x78)*0x9)
4780	(((0x1234-0x5)+0x6)+(0x7*(0x8+0x9)))
4781	(0x1-((0x234-0x56)*((0x7-0x8)-0x9)))
4782	((((0x1234+0x5)+0x6)+0x78)-0x9)
4783	(((0x12*0x34)*0x5)-(0x67*(0x8-0x9)))
4784	(((((0x12*0x34)*0x5)+0x67)-0x8)+0x9)
4785	((((0x1234+0x5)+0x67)+0x8)+0x9)
4786	(0x1234+((((0x5-0x6)+0x7)+0x8)*0x9))
4787	((((0x12*0x3)-0x4)*(0x56+0x7))+0x89)
4788	((((0x1234+0x5)-0x6)+0x78)+0x9)
4789	((((0x1234+0x5)-0x6)-0x7)+0x89)
4790	((((0x1234-0x5)+0x6)+0x78)+0x9)
4791	((((0x1234-0x5)+0x6)-0x7)+0x89)
4792	((0x1234+(0x5*(0x6-0x7)))+0x89)
4793	((((0x1234-0x5)-0x6)+0x7)+0x89)
4794	((((0x1-0x23)*0x4)-0x5)*(0x67-0x89))
4795	(((((0x1-0x2)+0x3)*0x45)-0x67)*0x89)
4796	(((0x1234-0x5)+0x6)+((0x7+0x8)*0x9))
4797	(((((0x12*0x34)*0x5)+0x6)+0x78)-0x9)
4798	(((0x123+(0x45*0x6))*0x7)-0x89)
4799	((0x12*(((0x34*0x5)+0x6)-0x7))+0x89)
4800	((((0x1234+0x5)+0x6)+0x78)+0x9)
4801	((((0x1234+0x5)+0x6)-0x7)+0x89)
4802	((0x1234+0x5)-((0x6-0x7)*0x89))
4803	((((0x1234+0x5)-0x6)+0x7)+0x89)
4804	((0x1234-((0x5-0x6)*0x7))+0x89)
4805	((((0x1234-0x5)+0x6)+0x7)+0x89)
4806	(0x12*(((0x34+0x56)+0x78)+0x9))
4807	((0x1-(0x2*0x345))+((0x6*0x78)*0x9))
4808	((((0x1+0x2)*0x3)*(0x4+(0x5*0x67)))+0x89)
4809	((((0x12*(0x3+0x4))-0x56)*0x78)+0x9)
4810	((0x1-(((0x23-0x45)-0x6)*0x78))+0x9)
4811	(((0x1234+0x56)+(0x7*0x8))+0x9)
4812	((((0x12*0x3)*0x45)+0x6)+(0x78*0x9))
4813	((0x12*(((0x34-0x5)*0x6)-0x7))-0x89)
4814	(((0x12+0x3)-((0x4-(0x56*0x7))*0x8))+0x9)
4815	((((0x1234+0x5)+0x6)+0x7)+0x89)
4816	(((((0x12*0x34)*0x5)+0x6)-0x7)+0x89)
4817	(((0x123+0x45)*(0x6+0x7))+0x89)
4818	(((((0x12*0x34)*0x5)-0x6)+0x7)+0x89)
4819	(((0x1234+(0x5*0x6))+0x78)+0x9)
4820	(((0x1234+(0x5*0x6))-0x7)+0x89)
4821	(((0x123*0x4)*0x5)-((0x67+0x8)*0x9))
4822	((((0x1+0x2)+(0x34*(0x56+0x7)))-0x8)-0x9)
4823	((0x12-((0x34-0x5)*0x67))*(0x8-0x9))
4824	(0x12*(((0x34+0x56)-0x7)+0x89))
4825	(((0x1234+0x56)+0x7)+(0x8*0x9))
4826	((((0x1*0x2)+((0x34-0x5)*0x67))-0x8)-0x9)
4827	((((0x1+(0x2*0x3))*0x45)*0x6)+0x789)
4828	((0x12-0x34)*((0x5*(0x6-0x7))-0x89))
4829	(((0x1+0x23)-((0x4-(0x56*0x7))*0x8))+0x9)
4830	(0x1234-(0x5*(0x67-0x89)))
4831	(0x1+((0x2+0x3)*((0x456-0x7)-0x89)))
4832	((((0x12+0x3)+0x4)+((0x56*0x7)*0x8))-0x9)
4833	((0x1+0x2)*(0x345+(0x6*(0x78+0x9))))
4834	(((0x1234+(0x5*0x6))+0x7)+0x89)
4835	((0x1*0x23)+((0x4*0x5)*(0x67+0x89)))
4836	(((0x12-0x34)-0x5)*((0x6+0x7)-0x89))
4837	(((0x12+(0x34*(0x56+0x7)))-0x8)-0x9)
4838	((((0x1*0x23)-0x4)+((0x56*0x7)*0x8))-0x9)
4839	((0x1*0x234)+((0x5*(0x67-0x8))*0x9))
4840	(((0x1234+0x5)+0x67)+(0x8*0x9))
4841	(((((0x1+0x2)+0x34)*0x56)+0x78)-0x9)
4842	(((0x12+((0x34-0x5)*0x67))-0x8)-0x9)
4843	((((0x1+0x2)+((0x34-0x5)*0x67))+0x8)-0x9)
4844	(((0x1234+0x5)+(0x6*0x7))+0x89)
4845	((((0x12*0x3)*(0x4+0x5))*0x6)+0x789)
4846	((((0x1*0x23)+0x4)+((0x56*0x7)*0x8))-0x9)
4847	(((0x123+(0x4*(0x56-0x7)))*0x8)-0x9)
4848	((0x1+(0x23*0x4))+(((0x5*0x67)+0x8)*0x9))
4849	((0x12*((0x3*(0x4+0x56))+0x7))-0x89)
4850	((0x123-0x4)+(((0x5*0x67)-0x8)*0x9))
4851	((0x1+0x2)*(0x345-(0x6*(0x7-0x89))))
4852	(((((0x12*0x3)*(0x4+0x56))-0x7)+0x8)-0x9)
4853	(((0x12+(0x34*(0x56+0x7)))+0x8)-0x9)
4854	((0x12*0x3)+((0x4*0x5)*(0x67+0x89)))
4855	((((0x12*0x34)*0x5)+0x67)+(0x8*0x9))
4856	((((0x1*0x23)-0x4)+((0x56*0x7)*0x8))+0x9)
4857	(((0x1234+0x56)+0x78)-0x9)
4858	(((((0x12*0x3)+0x4)*0x56)+0x7)-0x89)
4859	(((((0x1+0x2)+0x34)*0x56)+0x78)+0x9)
4860	((0x1234-((0x5*0x67)*0x8))*0x9)
4861	((((((0x1+0x23)*0x4)*0x5)-0x6)*0x7)-0x89)
4862	((0x1234+(0x5*(0x6+0x7)))+0x89)
4863	(((0x123+(0x45*0x6))*0x7)-(0x8*0x9))
4864	((((0x1*0x23)+0x4)+((0x56*0x7)*0x8))+0x9)
4865	((0x1234+0x56)+(0x7*(0x8+0x9)))
4866	(((((0x12*0x3)*(0x4+0x56))+0x7)+0x8)-0x9)
4867	((((0x123*0x4)*0x5)+0x6)-(0x7*0x89))
4868	(((((0x12*0x3)*(0x4+0x56))+0x7)-0x8)+0x9)
4869	(((0x1234+((0x5*0x6)*0x7))+0x8)-0x9)
4870	(0x1234-(((0x5*0x6)*0x7)*(0x8-0x9)))
4871	(((0x12+(0x34*(0x56+0x7)))+0x8)+0x9)
4872	(((((0x1-0x2)+0x345)*0x6)-0x7)-0x89)
